fdc_id,name,calories,protein,carbs,fats,source
2705501,"Milk, malted",66.0,3.2,8.6,2.0,survey_fndds
2705502,"Eggnog",88.0,4.5,8.1,4.2,survey_fndds
2705503,"Milk shake, home recipe, chocolate",120.0,3.5,13.5,6.1,survey_fndds
2705504,"Milk shake, home recipe, flavors other than chocolate",113.0,3.4,11.4,6.0,survey_fndds
2705505,"Milk shake, home recipe, chocolate, light",97.0,4.0,12.9,3.3,survey_fndds
2705506,"Milk shake, home recipe, flavors other than chocolate, light",92.0,3.9,13.8,2.3,survey_fndds
2705507,"Milk shake with malt",125.0,3.8,13.6,6.1,survey_fndds
2705508,"Milk shake, fast food, chocolate",150.0,3.7,20.4,6.7,survey_fndds
2705509,"Milk shake, fast food, flavors other than chocolate",148.0,3.4,19.6,6.5,survey_fndds
2705510,"Milk shake, bottled, chocolate",150.0,3.7,20.4,6.7,survey_fndds
2705511,"Milk shake, bottled, flavors other than chocolate",148.0,3.4,19.6,6.5,survey_fndds
2705512,"Licuado or Batido",75.0,2.3,13.2,1.4,survey_fndds
2705513,"Fruit smoothie, NFS",66.0,2.3,12.0,1.1,survey_fndds
2705514,"Fruit smoothie, with whole fruit and dairy",66.0,2.3,12.0,1.1,survey_fndds
2705515,"Fruit smoothie, with whole fruit and dairy, added protein",79.0,7.3,10.0,1.2,survey_fndds
2705516,"Fruit smoothie juice drink, with dairy",65.0,0.9,15.1,0.1,survey_fndds
2705517,"Chocolate milk drink",49.0,0.6,10.7,0.4,survey_fndds
2705518,"Infant formula, NFS",66.0,1.4,7.1,3.6,survey_fndds
2705519,"Infant formula, Similac, NFS",65.0,1.4,6.9,3.6,survey_fndds
2705520,"Infant formula, Similac Alimentum, ready-to-feed",67.0,1.8,6.8,3.6,survey_fndds
2705521,"Infant formula, Similac Alimentum, powder, made with water",67.0,1.8,6.8,3.6,survey_fndds
2705522,"Infant formula, Similac Advance, ready-to-feed",66.0,1.4,6.9,3.6,survey_fndds
2705523,"Infant formula, Similac Advance, powder, made with tap water",66.0,1.4,6.9,3.6,survey_fndds
2705524,"Infant formula, Similac Advance, powder, made with bottled water",66.0,1.4,6.9,3.6,survey_fndds
2705525,"Infant formula, Similac Advance, powder, made with baby water",66.0,1.4,6.9,3.6,survey_fndds
2705526,"Infant formula, Similac Sensitive, ready-to-feed",65.0,1.4,7.0,3.5,survey_fndds
2705527,"Infant formula, Similac Sensitive, powder, made with tap water",65.0,1.4,7.0,3.5,survey_fndds
2705528,"Infant formula, Similac Sensitive, powder, made with bottled water",65.0,1.4,7.0,3.5,survey_fndds
2705529,"Infant formula, Similac Sensitive, powder, made with baby water",65.0,1.4,7.0,3.5,survey_fndds
2705530,"Infant formula, Similac for Spit-Up, ready-to-feed",65.0,1.4,6.9,3.5,survey_fndds
2705531,"Infant formula, Similac for Spit-Up, powder, made with water",65.0,1.4,6.9,3.5,survey_fndds
2705532,"Toddler formula, Similac Go and Grow",58.0,1.7,5.9,3.1,survey_fndds
2705533,"Infant formula, Enfamil, NFS",66.0,1.4,7.4,3.5,survey_fndds
2705534,"Infant formula, Enfamil Infant, ready-to-feed",66.0,1.4,7.4,3.5,survey_fndds
2705535,"Infant formula, Enfamil Infant, powder, made with tap water",66.0,1.4,7.4,3.5,survey_fndds
2705536,"Infant formula, Enfamil Infant, powder, made with bottled water",66.0,1.4,7.4,3.5,survey_fndds
2705537,"Infant formula, Enfamil Infant, powder, made with baby water",66.0,1.4,7.4,3.5,survey_fndds
2705538,"Infant formula, Enfamil AR, ready-to-feed",65.0,1.6,7.4,3.2,survey_fndds
2705539,"Infant formula, Enfamil AR, powder, made with water",65.0,1.6,7.4,3.2,survey_fndds
2705540,"Infant formula, Enfamil Gentlease, ready-to-feed",67.0,1.5,7.3,3.5,survey_fndds
2705541,"Infant formula, Enfamil Gentlease, powder, made with tap water",67.0,1.5,7.3,3.5,survey_fndds
2705542,"Infant formula, Enfamil Gentlease, powder, made with bottled water",67.0,1.5,7.3,3.5,survey_fndds
2705543,"Infant formula, Enfamil Gentlease, powder, made with baby water",67.0,1.5,7.3,3.5,survey_fndds
2705544,"Toddler formula, Enfamil Enfagrow",67.0,1.7,7.0,3.5,survey_fndds
2705545,"Toddler formula, PediaSure",99.0,2.9,11.2,4.8,survey_fndds
2705546,"Toddler formula, Nido Kinder",62.0,1.7,6.4,3.3,survey_fndds
2705547,"Toddler formula, store brand, beginning or next stage",62.0,1.7,6.4,3.3,survey_fndds
2705548,"Toddler formula, store brand, pediatric shake",99.0,2.9,11.2,4.8,survey_fndds
2705549,"Infant formula, Gerber, NFS",65.0,1.5,7.3,3.3,survey_fndds
2705550,"Infant formula, Gerber Good Start Gentle, Stage 1, ready-to-feed",66.0,1.4,7.3,3.3,survey_fndds
2705551,"Infant formula, Gerber Good Start Gentle, Stage 1, powder, made with tap water",66.0,1.4,7.3,3.3,survey_fndds
2705552,"Infant formula, Gerber Good Start Gentle, Stage 1, powder, made with bottled water",66.0,1.4,7.3,3.3,survey_fndds
2705553,"Infant formula, Gerber Good Start Gentle, Stage 1, powder, made with baby water",66.0,1.4,7.3,3.3,survey_fndds
2705554,"Infant formula, Gerber Good Start Gentle, Stage 2",66.0,1.4,7.3,3.3,survey_fndds
2705555,"Toddler formula, Gerber Good Start, Stage 3",62.0,1.7,6.4,3.3,survey_fndds
2705556,"Infant formula, premature, powder, made with water",71.0,2.0,7.3,3.8,survey_fndds
2705557,"Infant formula, premature, ready-to-feed",71.0,2.0,7.3,3.8,survey_fndds
2705558,"Infant formula, organic, powder, made with water",66.0,1.4,7.1,3.6,survey_fndds
2705559,"Infant formula, organic, ready-to-feed",66.0,1.4,7.1,3.6,survey_fndds
2705560,"Infant formula, store brand, advantage or tender, powder, made with tap water",66.0,1.4,7.1,3.6,survey_fndds
2705561,"Infant formula, store brand, advantage or tender, powder, made with bottled water",66.0,1.4,7.1,3.6,survey_fndds
2705562,"Infant formula, store brand, advantage or tender, powder, made with baby water",66.0,1.4,7.1,3.6,survey_fndds
2705563,"Infant formula, store brand, gentle or sensitivity",66.0,1.5,7.2,3.5,survey_fndds
2705564,"Infant formula, store brand, added rice",65.0,1.5,7.2,3.4,survey_fndds
2705565,"Infant formula, Enfamil ProSobee, ready-to-feed",66.0,1.6,7.1,3.5,survey_fndds
2705566,"Infant formula, Enfamil ProSobee, powder, made with tap water",66.0,1.6,7.1,3.5,survey_fndds
2705567,"Infant formula, Enfamil ProSobee, powder, made with bottled water",66.0,1.6,7.1,3.5,survey_fndds
2705568,"Infant formula, Enfamil ProSobee, powder, made with baby water",66.0,1.6,7.1,3.5,survey_fndds
2705569,"Infant formula, Similac Isomil Soy, ready-to-feed",65.0,1.6,6.7,3.5,survey_fndds
2705570,"Infant formula, Similac Isomil Soy, powder, made with tap water",65.0,1.6,6.7,3.5,survey_fndds
2705571,"Infant formula, Similac Isomil Soy, powder, made with bottled water",65.0,1.6,6.7,3.5,survey_fndds
2705572,"Infant formula, Similac Isomil Soy, powder, made with baby water",65.0,1.6,6.7,3.5,survey_fndds
2705573,"Infant formula, Similac for Diarrhea",66.0,1.8,6.7,3.6,survey_fndds
2705574,"Infant formula, Gerber Good Start Soy, Stage 1, ready-to-feed",64.0,1.6,7.1,3.3,survey_fndds
2705575,"Infant formula, Gerber Good Start Soy, Stage 1, powder, made with tap water",64.0,1.6,7.1,3.3,survey_fndds
2705576,"Infant formula, Gerber Good Start Soy, Stage 1, powder, made with bottled water",64.0,1.6,7.1,3.3,survey_fndds
2705577,"Infant formula, Gerber Good Start Soy, Stage 1, powder, made with baby water",64.0,1.6,7.1,3.3,survey_fndds
2705578,"Infant formula, store brand, soy",66.0,1.6,6.9,3.5,survey_fndds
2705579,"Infant formula, Enfamil Nutramigen, ready-to-feed",67.0,1.8,6.9,3.5,survey_fndds
2705580,"Infant formula, Enfamil Nutramigen, powder, made with water",67.0,1.8,6.9,3.5,survey_fndds
2705581,"Infant formula, Enfamil Pregestimil, ready-to-feed",67.0,1.8,6.8,3.6,survey_fndds
2705582,"Infant formula, Enfamil Pregestimil, powder, made with water",67.0,1.8,6.8,3.6,survey_fndds
2705583,"Infant formula, amino acids",66.0,1.8,7.2,3.4,survey_fndds
2705584,"Infant formula, low iron",66.0,1.4,6.9,3.6,survey_fndds
2705585,"Milk, dry, not reconstituted",362.0,36.2,52.0,0.8,survey_fndds
2705586,"Whey, sweet, dry",353.0,12.9,74.5,1.1,survey_fndds
2705587,"Cocoa powder, not reconstituted",228.0,19.6,57.9,13.7,survey_fndds
2705588,"Chocolate beverage powder, dry mix, not reconstituted",400.0,4.5,90.3,2.3,survey_fndds
2705589,"Chocolate beverage powder, light, dry mix, not reconstituted",350.0,9.1,68.3,4.5,survey_fndds
2705590,"Milk, malted, dry mix, not reconstituted",372.0,0.0,93.0,0.0,survey_fndds
2705591,"Strawberry beverage powder, dry mix, not reconstituted",389.0,0.1,99.1,0.2,survey_fndds
2705592,"Cream, NS as to light, heavy, or half and half",131.0,3.1,4.3,11.5,survey_fndds
2705593,"Cream, light",195.0,3.0,3.7,19.1,survey_fndds
2705594,"Cream, half and half",131.0,3.1,4.3,11.5,survey_fndds
2705595,"Cream, half and half, flavored",130.0,3.1,4.5,11.3,survey_fndds
2705596,"Cream, half and half, fat free",59.0,2.6,9.0,1.4,survey_fndds
2705597,"Cream, heavy",343.0,2.0,3.8,35.6,survey_fndds
2705598,"Cream, whipped",346.0,1.9,9.5,33.5,survey_fndds
2705599,"Coffee creamer, NFS",136.0,1.0,11.4,10.0,survey_fndds
2705600,"Coffee creamer, liquid",136.0,1.0,11.4,10.0,survey_fndds
2705601,"Coffee creamer, liquid, flavored",251.0,0.7,35.1,13.5,survey_fndds
2705602,"Coffee creamer, liquid, fat free",71.0,0.8,9.1,3.5,survey_fndds
2705603,"Coffee creamer, liquid, fat free, flavored",154.0,0.6,31.7,2.7,survey_fndds
2705604,"Coffee creamer, liquid, fat free, sugar free, flavored",71.0,0.8,9.1,3.5,survey_fndds
2705605,"Coffee creamer, liquid, sugar free, flavored",71.0,0.8,9.1,3.5,survey_fndds
2705606,"Coffee creamer, powder",529.0,2.5,59.3,32.9,survey_fndds
2705607,"Coffee creamer, powder, flavored",482.0,0.7,75.4,21.5,survey_fndds
2705608,"Coffee creamer, powder, fat free",431.0,1.9,73.4,15.7,survey_fndds
2705609,"Coffee creamer,powder, sugar free, flavored",529.0,2.5,59.3,32.9,survey_fndds
2705610,"Coffee creamer, soy, liquid",136.0,1.0,11.4,10.0,survey_fndds
2705611,"Whipped topping",318.0,1.3,23.1,25.3,survey_fndds
2705612,"Whipped topping, fat free",224.0,3.0,23.6,13.1,survey_fndds
2705613,"Whipped topping, sugar free",224.0,3.0,23.6,13.1,survey_fndds
2705614,"Sour cream, regular",196.0,3.1,5.6,18.0,survey_fndds
2705615,"Sour cream, light",136.0,3.5,7.1,10.6,survey_fndds
2705616,"Sour cream, fat free",74.0,3.1,15.6,0.0,survey_fndds
2705617,"Sour cream, imitation",208.0,2.4,6.6,19.5,survey_fndds
2705618,"Dip, NFS",432.0,2.5,3.9,45.2,survey_fndds
2705619,"Chipotle dip, regular",426.0,2.0,3.1,45.1,survey_fndds
2705620,"Chipotle dip, light",195.0,1.8,13.2,15.2,survey_fndds
2705621,"Onion dip, regular",346.0,2.1,3.9,35.8,survey_fndds
2705622,"Onion dip, light",166.0,2.0,11.9,12.4,survey_fndds
2705623,"Ranch dip, regular",432.0,2.5,3.9,45.2,survey_fndds
2705624,"Ranch dip, light",201.0,2.4,13.9,15.3,survey_fndds
2705625,"Spinach dip, regular",345.0,2.4,3.4,35.8,survey_fndds
2705626,"Spinach dip, light",165.0,2.2,11.4,12.4,survey_fndds
2705627,"Vegetable dip, regular",429.0,2.2,3.6,45.1,survey_fndds
2705628,"Vegetable dip, light",198.0,2.0,13.6,15.2,survey_fndds
2705629,"Ice cream, NFS",221.0,3.6,26.4,11.3,survey_fndds
2705630,"Ice cream, vanilla",207.0,3.5,23.6,11.0,survey_fndds
2705631,"Ice cream, vanilla, with additional ingredients",242.0,3.7,30.5,11.8,survey_fndds
2705632,"Ice cream, chocolate",216.0,3.8,28.2,11.0,survey_fndds
2705633,"Ice cream, chocolate, with additional ingredients",249.0,3.9,34.4,11.8,survey_fndds
2705634,"Ice cream, soft serve, vanilla",180.0,4.8,29.5,4.8,survey_fndds
2705635,"Ice cream, soft serve, chocolate",187.0,5.0,25.7,7.2,survey_fndds
2705636,"Gelato, vanilla",249.0,3.5,22.3,16.2,survey_fndds
2705637,"Gelato, chocolate",251.0,4.7,19.8,17.0,survey_fndds
2705638,"Ice cream bar, vanilla",358.0,2.1,37.1,25.3,survey_fndds
2705639,"Ice cream bar, vanilla, chocolate coated",331.0,4.1,24.5,24.1,survey_fndds
2705640,"Ice cream candy bar",323.0,4.4,30.9,20.2,survey_fndds
2705641,"Ice cream bar, chocolate",329.0,4.4,25.2,23.9,survey_fndds
2705642,"Ice cream sandwich, vanilla",264.0,4.3,35.9,11.8,survey_fndds
2705643,"Ice cream sandwich, chocolate",270.0,4.5,39.3,11.8,survey_fndds
2705644,"Ice cream cookie sandwich",317.0,4.6,43.4,14.1,survey_fndds
2705645,"Ice cream cone, scooped, vanilla",215.0,3.7,25.8,10.8,survey_fndds
2705646,"Ice cream cone, scooped, vanilla, waffle cone",218.0,3.8,27.2,10.6,survey_fndds
2705647,"Ice cream cone, NFS",229.0,3.8,28.5,11.1,survey_fndds
2705648,"Ice cream cone, scooped, chocolate",224.0,4.0,30.2,10.8,survey_fndds
2705649,"Ice cream cone, scooped, chocolate, waffle cone",227.0,4.0,31.5,10.6,survey_fndds
2705650,"Ice cream cone, soft serve, vanilla",189.0,4.9,31.4,4.9,survey_fndds
2705651,"Ice cream cone, soft serve, chocolate",196.0,5.1,27.8,7.2,survey_fndds
2705652,"Ice cream cone, soft serve, vanilla, waffle cone",193.0,5.0,32.7,4.8,survey_fndds
2705653,"Ice cream cone, soft serve, chocolate, waffle cone",200.0,5.2,29.1,7.0,survey_fndds
2705654,"Ice cream cone, vanilla, prepackaged",354.0,5.2,34.4,21.9,survey_fndds
2705655,"Ice cream cone, chocolate, prepackaged",353.0,5.3,34.6,21.8,survey_fndds
2705656,"Ice cream soda, flavors other than chocolate",85.0,0.9,14.0,2.9,survey_fndds
2705657,"Ice cream soda, chocolate",87.0,1.0,15.2,2.9,survey_fndds
2705658,"Ice cream sundae, NFS",243.0,3.7,31.9,11.2,survey_fndds
2705659,"Ice cream sundae, fruit topping",221.0,2.7,32.7,9.2,survey_fndds
2705660,"Banana split",199.0,2.4,32.6,6.9,survey_fndds
2705661,"Ice cream sundae, hot fudge topping",243.0,3.7,31.9,11.2,survey_fndds
2705662,"Ice cream sundae, caramel topping",213.0,3.0,30.6,9.2,survey_fndds
2705663,"Ice cream, fried",282.0,3.9,32.8,15.2,survey_fndds
2705664,"Light ice cream, NFS",174.0,4.4,25.4,6.1,survey_fndds
2705665,"Light ice cream, vanilla",174.0,4.4,25.4,6.1,survey_fndds
2705666,"Light ice cream, chocolate",180.0,4.3,26.2,6.5,survey_fndds
2705667,"Soft serve, blended with candy or cookies, from fast food",176.0,4.0,26.2,6.1,survey_fndds
2705668,"Light ice cream sandwich, vanilla",239.0,4.9,37.3,8.2,survey_fndds
2705669,"Light ice cream sandwich, chocolate",243.0,4.8,37.9,8.4,survey_fndds
2705670,"Light ice cream bar, vanilla",236.0,3.2,18.8,16.6,survey_fndds
2705671,"Light ice cream bar, vanilla, chocolate coated",236.0,3.4,19.1,16.6,survey_fndds
2705672,"Light ice cream bar, chocolate",240.0,3.3,19.7,16.9,survey_fndds
2705673,"Creamsicle",165.0,1.5,32.8,3.1,survey_fndds
2705674,"Fudgesicle",163.0,2.6,30.0,3.7,survey_fndds
2705675,"Light ice cream cone, vanilla, prepackaged",223.0,5.4,34.2,7.3,survey_fndds
2705676,"Light ice cream cone, chocolate, prepackaged",227.0,5.3,34.9,7.6,survey_fndds
2705677,"Sherbet, all flavors",144.0,1.1,30.4,2.0,survey_fndds
2705678,"Fudgesicle, light",124.0,3.7,23.1,1.9,survey_fndds
2705679,"Pudding, chocolate, NFS",142.0,2.1,23.0,4.6,survey_fndds
2705680,"Pudding, bread",156.0,5.6,23.5,4.9,survey_fndds
2705681,"Pudding, flavors other than chocolate, NFS",130.0,1.4,22.6,3.8,survey_fndds
2705682,"Custard",97.0,5.1,11.0,3.6,survey_fndds
2705683,"Flan",178.0,5.2,28.2,4.9,survey_fndds
2705684,"Creme brulee",113.0,4.1,17.9,2.8,survey_fndds
2705685,"Pudding, rice",108.0,3.2,18.4,2.1,survey_fndds
2705686,"Firni, Indian pudding",144.0,3.6,25.1,3.1,survey_fndds
2705687,"Pudding, tapioca, made from dry mix",130.0,1.9,21.7,3.9,survey_fndds
2705688,"Pudding, flavors other than chocolate, made from dry mix",106.0,2.8,19.4,1.9,survey_fndds
2705689,"Pudding, chocolate, made from dry mix",113.0,3.1,20.3,2.1,survey_fndds
2705690,"Pudding, flavors other than chocolate, made from dry mix, sugar free",70.0,3.2,9.5,2.1,survey_fndds
2705691,"Pudding, chocolate, made from dry mix, sugar free",76.0,3.5,10.5,2.2,survey_fndds
2705692,"Pudding, flavors other than chocolate, ready-to-eat",130.0,1.4,22.6,3.8,survey_fndds
2705693,"Pudding, flavors other than chocolate, ready-to-eat, sugar free",70.0,3.2,9.5,2.1,survey_fndds
2705694,"Pudding, chocolate, ready-to-eat",142.0,2.1,23.0,4.6,survey_fndds
2705695,"Pudding, chocolate, ready-to-eat, sugar free",76.0,3.5,10.5,2.2,survey_fndds
2705696,"Pudding, tapioca, ready-to-eat",130.0,1.9,21.7,3.9,survey_fndds
2705697,"Banana pudding",160.0,2.6,28.0,4.3,survey_fndds
2705698,"Mousse",212.0,4.2,16.2,15.1,survey_fndds
2705699,"Dulce de leche",315.0,6.8,55.4,7.3,survey_fndds
2705700,"Barfi or Burfi, Indian dessert",284.0,5.4,40.4,11.4,survey_fndds
2705701,"Trifle",169.0,3.5,23.2,7.2,survey_fndds
2705702,"Tiramisu",353.0,5.7,29.4,23.9,survey_fndds
2705703,"White sauce or gravy",144.0,3.8,9.2,10.2,survey_fndds
2705704,"Cheese, NFS",381.0,20.7,4.3,31.3,survey_fndds
2705705,"Cheese, Blue or Roquefort",353.0,21.4,2.3,28.7,survey_fndds
2705706,"Cheese, Brick",371.0,23.2,2.8,29.7,survey_fndds
2705707,"Cheese, Camembert",300.0,19.8,0.5,24.3,survey_fndds
2705708,"Cheese, Brie",334.0,20.8,0.5,27.7,survey_fndds
2705709,"Cheese, Cheddar",409.0,23.3,2.4,34.0,survey_fndds
2705710,"Cheese, Cheddar, reduced fat",316.0,27.4,2.7,20.4,survey_fndds
2705711,"Cheese, Cheddar, nonfat or fat free",157.0,32.1,7.1,0.0,survey_fndds
2705712,"Cheese, Colby",394.0,23.8,2.6,32.1,survey_fndds
2705713,"Cheese, Colby Jack",393.0,23.2,2.2,32.4,survey_fndds
2705714,"Cheese, Feta",273.0,19.7,5.6,19.1,survey_fndds
2705715,"Cheese, Fontina",389.0,25.6,1.6,31.1,survey_fndds
2705716,"Cheese, goat",364.0,21.6,0.1,29.8,survey_fndds
2705717,"Cheese, Gouda or Edam",356.0,24.9,2.2,27.4,survey_fndds
